ppm,intensity
60.040833,0.00000001
60.031799,0.00000001
60.022765,0.00000001
60.013731,0.00000001
60.004697,0.00000001
59.995663,0.00000001
59.986629,0.00000001
59.977595,0.00000001
59.968562,0.00000002
59.959528,0.00000002
59.950494,0.00000002
59.941460,0.00000002
59.932426,0.00000002
59.923392,0.00000002
59.914358,0.00000002
59.905324,0.00000002
59.896290,0.00000002
59.887256,0.00000002
59.878222,0.00000002
59.869188,0.00000002
59.860154,0.00000002
59.851120,0.00000002
59.842086,0.00000002
59.833052,0.00000002
59.824018,0.00000002
59.814984,0.00000002
59.805950,0.00000002
59.796916,0.00000002
59.787882,0.00000002
59.778848,0.00000002
59.769814,0.00000002
59.760781,0.00000002
59.751747,0.00000002
59.742713,0.00000002
59.733679,0.00000002
59.724645,0.00000002
59.715611,0.00000002
59.706577,0.00000002
59.697543,0.00000002
59.688509,0.00000002
59.679475,0.00000002
59.670441,0.00000002
59.661407,0.00000002
59.652373,0.00000002
59.643339,0.00000002
59.634305,0.00000002
59.625271,0.00000002
59.616237,0.00000002
59.607203,0.00000002
59.598169,0.00000002
59.589135,0.00000002
59.580101,0.00000002
59.571067,0.00000002
59.562034,0.00000002
59.553000,0.00000002
59.543966,0.00000002
59.534932,0.00000002
59.525898,0.00000002
59.516864,0.00000002
59.507830,0.00000002
59.498796,0.00000002
59.489762,0.00000002
59.480728,0.00000002
59.471694,0.00000002
59.462660,0.00000002
59.453626,0.00000002
59.444592,0.00000002
59.435558,0.00000002
59.426524,0.00000002
59.417490,0.00000002
59.408456,0.00000002
59.399422,0.00000002
59.390388,0.00000002
59.381354,0.00000002
59.372320,0.00000002
59.363286,0.00000002
59.354253,0.00000002
59.345219,0.00000002
59.336185,0.00000002
59.327151,0.00000002
59.318117,0.00000002
59.309083,0.00000002
59.300049,0.00000002
59.291015,0.00000002
59.281981,0.00000002
59.272947,0.00000002
59.263913,0.00000002
59.254879,0.00000002
59.245845,0.00000002
59.236811,0.00000002
59.227777,0.00000002
59.218743,0.00000002
59.209709,0.00000002
59.200675,0.00000002
59.191641,0.00000002
59.182607,0.00000002
59.173573,0.00000002
59.164539,0.00000002
59.155505,0.00000002
59.146472,0.00000002
59.137438,0.00000002
59.128404,0.00000002
59.119370,0.00000002
59.110336,0.00000002
59.101302,0.00000002
59.092268,0.00000002
59.083234,0.00000002
59.074200,0.00000002
59.065166,0.00000002
59.056132,0.00000002
59.047098,0.00000002
59.038064,0.00000002
59.029030,0.00000002
59.019996,0.00000002
59.010962,0.00000002
59.001928,0.00000002
58.992894,0.00000002
58.983860,0.00000002
58.974826,0.00000002
58.965792,0.00000002
58.956758,0.00000002
58.947725,0.00000002
58.938691,0.00000002
58.929657,0.00000002
58.920623,0.00000002
58.911589,0.00000002
58.902555,0.00000002
58.893521,0.00000002
58.884487,0.00000002
58.875453,0.00000002
58.866419,0.00000002
58.857385,0.00000002
58.848351,0.00000002
58.839317,0.00000002
58.830283,0.00000002
58.821249,0.00000002
58.812215,0.00000002
58.803181,0.00000002
58.794147,0.00000002
58.785113,0.00000002
58.776079,0.00000002
58.767045,0.00000002
58.758011,0.00000002
58.748977,0.00000002
58.739944,0.00000002
58.730910,0.00000002
58.721876,0.00000002
58.712842,0.00000002
58.703808,0.00000002
58.694774,0.00000002
58.685740,0.00000002
58.676706,0.00000002
58.667672,0.00000002
58.658638,0.00000002
58.649604,0.00000002
58.640570,0.00000002
58.631536,0.00000002
58.622502,0.00000002
58.613468,0.00000002
58.604434,0.00000002
58.595400,0.00000002
58.586366,0.00000002
58.577332,0.00000002
58.568298,0.00000002
58.559264,0.00000002
58.550230,0.00000002
58.541197,0.00000002
58.532163,0.00000002
58.523129,0.00000002
58.514095,0.00000002
58.505061,0.00000002
58.496027,0.00000002
58.486993,0.00000002
58.477959,0.00000002
58.468925,0.00000002
58.459891,0.00000002
58.450857,0.00000002
58.441823,0.00000002
58.432789,0.00000002
58.423755,0.00000002
58.414721,0.00000002
58.405687,0.00000002
58.396653,0.00000002
58.387619,0.00000002
58.378585,0.00000002
58.369551,0.00000002
58.360517,0.00000002
58.351483,0.00000002
58.342449,0.00000002
58.333416,0.00000002
58.324382,0.00000002
58.315348,0.00000002
58.306314,0.00000002
58.297280,0.00000002
58.288246,0.00000002
58.279212,0.00000002
58.270178,0.00000002
58.261144,0.00000002
58.252110,0.00000002
58.243076,0.00000002
58.234042,0.00000002
58.225008,0.00000002
58.215974,0.00000002
58.206940,0.00000002
58.197906,0.00000002
58.188872,0.00000002
58.179838,0.00000002
58.170804,0.00000002
58.161770,0.00000002
58.152736,0.00000002
58.143702,0.00000002
58.134668,0.00000002
58.125635,0.00000002
58.116601,0.00000002
58.107567,0.00000002
58.098533,0.00000002
58.089499,0.00000002
58.080465,0.00000002
58.071431,0.00000002
58.062397,0.00000002
58.053363,0.00000002
58.044329,0.00000002
58.035295,0.00000002
58.026261,0.00000002
58.017227,0.00000002
58.008193,0.00000002
57.999159,0.00000002
57.990125,0.00000002
57.981091,0.00000002
57.972057,0.00000002
57.963023,0.00000002
57.953989,0.00000002
57.944955,0.00000002
57.935921,0.00000002
57.926888,0.00000002
57.917854,0.00000002
57.908820,0.00000002
57.899786,0.00000002
57.890752,0.00000002
57.881718,0.00000002
57.872684,0.00000002
57.863650,0.00000002
57.854616,0.00000002
57.845582,0.00000002
57.836548,0.00000002
57.827514,0.00000002
57.818480,0.00000002
57.809446,0.00000002
57.800412,0.00000002
57.791378,0.00000002
57.782344,0.00000002
57.773310,0.00000002
57.764276,0.00000002
57.755242,0.00000002
57.746208,0.00000002
57.737174,0.00000002
57.728140,0.00000002
57.719107,0.00000002
57.710073,0.00000002
57.701039,0.00000002
57.692005,0.00000002
57.682971,0.00000002
57.673937,0.00000002
57.664903,0.00000002
57.655869,0.00000002
57.646835,0.00000002
57.637801,0.00000002
57.628767,0.00000002
57.619733,0.00000002
57.610699,0.00000002
57.601665,0.00000002
57.592631,0.00000002
57.583597,0.00000002
57.574563,0.00000002
57.565529,0.00000002
57.556495,0.00000002
57.547461,0.00000002
57.538427,0.00000002
57.529393,0.00000002
57.520360,0.00000002
57.511326,0.00000002
57.502292,0.00000002
57.493258,0.00000002
57.484224,0.00000002
57.475190,0.00000002
57.466156,0.00000002
57.457122,0.00000002
57.448088,0.00000002
57.439054,0.00000002
57.430020,0.00000002
57.420986,0.00000002
57.411952,0.00000002
57.402918,0.00000002
57.393884,0.00000002
57.384850,0.00000002
57.375816,0.00000002
57.366782,0.00000002
57.357748,0.00000002
57.348714,0.00000002
57.339680,0.00000002
57.330646,0.00000002
57.321612,0.00000002
57.312579,0.00000002
57.303545,0.00000002
57.294511,0.00000002
57.285477,0.00000002
57.276443,0.00000002
57.267409,0.00000002
57.258375,0.00000002
57.249341,0.00000002
57.240307,0.00000002
57.231273,0.00000002
57.222239,0.00000002
57.213205,0.00000002
57.204171,0.00000002
57.195137,0.00000002
57.186103,0.00000002
57.177069,0.00000002
57.168035,0.00000002
57.159001,0.00000002
57.149967,0.00000002
57.140933,0.00000002
57.131899,0.00000002
57.122865,0.00000002
57.113832,0.00000002
57.104798,0.00000002
57.095764,0.00000002
57.086730,0.00000002
57.077696,0.00000002
57.068662,0.00000002
57.059628,0.00000002
57.050594,0.00000002
57.041560,0.00000002
57.032526,0.00000002
57.023492,0.00000002
57.014458,0.00000002
57.005424,0.00000002
56.996390,0.00000002
56.987356,0.00000002
56.978322,0.00000002
56.969288,0.00000002
56.960254,0.00000002
56.951220,0.00000002
56.942186,0.00000002
56.933152,0.00000002
56.924118,0.00000002
56.915084,0.00000002
56.906051,0.00000002
56.897017,0.00000002
56.887983,0.00000002
56.878949,0.00000002
56.869915,0.00000002
56.860881,0.00000002
56.851847,0.00000002
56.842813,0.00000002
56.833779,0.00000002
56.824745,0.00000002
56.815711,0.00000002
56.806677,0.00000002
56.797643,0.00000002
56.788609,0.00000002
56.779575,0.00000002
56.770541,0.00000002
56.761507,0.00000002
56.752473,0.00000002
56.743439,0.00000002
56.734405,0.00000002
56.725371,0.00000002
56.716337,0.00000002
56.707303,0.00000002
56.698270,0.00000002
56.689236,0.00000002
56.680202,0.00000002
56.671168,0.00000002
56.662134,0.00000002
56.653100,0.00000002
56.644066,0.00000002
56.635032,0.00000002
56.625998,0.00000002
56.616964,0.00000002
56.607930,0.00000002
56.598896,0.00000002
56.589862,0.00000002
56.580828,0.00000002
56.571794,0.00000002
56.562760,0.00000002
56.553726,0.00000002
56.544692,0.00000002
56.535658,0.00000002
56.526624,0.00000002
56.517590,0.00000002
56.508556,0.00000002
56.499523,0.00000002
56.490489,0.00000002
56.481455,0.00000002
56.472421,0.00000002
56.463387,0.00000002
56.454353,0.00000002
56.445319,0.00000002
56.436285,0.00000002
56.427251,0.00000002
56.418217,0.00000002
56.409183,0.00000002
56.400149,0.00000002
56.391115,0.00000002
56.382081,0.00000002
56.373047,0.00000002
56.364013,0.00000002
56.354979,0.00000002
56.345945,0.00000002
56.336911,0.00000002
56.327877,0.00000002
56.318843,0.00000002
56.309809,0.00000002
56.300775,0.00000002
56.291742,0.00000002
56.282708,0.00000002
56.273674,0.00000002
56.264640,0.00000002
56.255606,0.00000002
56.246572,0.00000002
56.237538,0.00000002
56.228504,0.00000002
56.219470,0.00000002
56.210436,0.00000002
56.201402,0.00000002
56.192368,0.00000002
56.183334,0.00000002
56.174300,0.00000002
56.165266,0.00000002
56.156232,0.00000002
56.147198,0.00000002
56.138164,0.00000002
56.129130,0.00000002
56.120096,0.00000002
56.111062,0.00000002
56.102028,0.00000002
56.092995,0.00000002
56.083961,0.00000002
56.074927,0.00000002
56.065893,0.00000002
56.056859,0.00000003
56.047825,0.00000003
56.038791,0.00000003
56.029757,0.00000003
56.020723,0.00000003
56.011689,0.00000003
56.002655,0.00000003
55.993621,0.00000003
55.984587,0.00000003
55.975553,0.00000003
55.966519,0.00000003
55.957485,0.00000003
55.948451,0.00000003
55.939417,0.00000003
55.930383,0.00000003
55.921349,0.00000003
55.912315,0.00000003
55.903281,0.00000003
55.894247,0.00000003
55.885214,0.00000003
55.876180,0.00000003
55.867146,0.00000003
55.858112,0.00000003
55.849078,0.00000003
55.840044,0.00000003
55.831010,0.00000003
55.821976,0.00000003
55.812942,0.00000003
55.803908,0.00000003
55.794874,0.00000003
55.785840,0.00000003
55.776806,0.00000003
55.767772,0.00000003
55.758738,0.00000003
55.749704,0.00000003
55.740670,0.00000003
55.731636,0.00000003
55.722602,0.00000003
55.713568,0.00000003
55.704534,0.00000003
55.695500,0.00000003
55.686466,0.00000003
55.677433,0.00000003
55.668399,0.00000003
55.659365,0.00000003
55.650331,0.00000003
55.641297,0.00000003
55.632263,0.00000003
55.623229,0.00000003
55.614195,0.00000003
55.605161,0.00000003
55.596127,0.00000003
55.587093,0.00000003
55.578059,0.00000003
55.569025,0.00000003
55.559991,0.00000003
55.550957,0.00000003
55.541923,0.00000003
55.532889,0.00000003
55.523855,0.00000003
55.514821,0.00000003
55.505787,0.00000003
55.496753,0.00000003
55.487719,0.00000003
55.478686,0.00000003
55.469652,0.00000003
55.460618,0.00000003
55.451584,0.00000003
55.442550,0.00000003
55.433516,0.00000003
55.424482,0.00000003
55.415448,0.00000003
55.406414,0.00000003
55.397380,0.00000003
55.388346,0.00000003
55.379312,0.00000003
55.370278,0.00000003
55.361244,0.00000003
55.352210,0.00000003
55.343176,0.00000003
55.334142,0.00000003
55.325108,0.00000003
55.316074,0.00000003
55.307040,0.00000003
55.298006,0.00000003
55.288972,0.00000003
55.279938,0.00000003
55.270905,0.00000003
55.261871,0.00000003
55.252837,0.00000003
55.243803,0.00000003
55.234769,0.00000003
55.225735,0.00000003
55.216701,0.00000003
55.207667,0.00000003
55.198633,0.00000003
55.189599,0.00000003
55.180565,0.00000003
55.171531,0.00000003
55.162497,0.00000003
55.153463,0.00000003
55.144429,0.00000003
55.135395,0.00000003
55.126361,0.00000003
55.117327,0.00000003
55.108293,0.00000003
55.099259,0.00000003
55.090225,0.00000003
55.081191,0.00000003
55.072158,0.00000003
55.063124,0.00000003
55.054090,0.00000003
55.045056,0.00000003
55.036022,0.00000003
55.026988,0.00000003
55.017954,0.00000003
55.008920,0.00000003
54.999886,0.00000003
54.990852,0.00000003
54.981818,0.00000003
54.972784,0.00000003
54.963750,0.00000003
54.954716,0.00000003
54.945682,0.00000003
54.936648,0.00000003
54.927614,0.00000003
54.918580,0.00000003
54.909546,0.00000003
54.900512,0.00000003
54.891478,0.00000003
54.882444,0.00000003
54.873410,0.00000003
54.864377,0.00000003
54.855343,0.00000003
54.846309,0.00000003
54.837275,0.00000003
54.828241,0.00000003
54.819207,0.00000003
54.810173,0.00000003
54.801139,0.00000003
54.792105,0.00000003
54.783071,0.00000003
54.774037,0.00000003
54.765003,0.00000003
54.755969,0.00000003
54.746935,0.00000003
54.737901,0.00000003
54.728867,0.00000003
54.719833,0.00000003
54.710799,0.00000003
54.701765,0.00000003
54.692731,0.00000003
54.683697,0.00000003
54.674663,0.00000003
54.665629,0.00000003
54.656596,0.00000003
54.647562,0.00000003
54.638528,0.00000003
54.629494,0.00000003
54.620460,0.00000003
54.611426,0.00000003
54.602392,0.00000003
54.593358,0.00000003
54.584324,0.00000003
54.575290,0.00000003
54.566256,0.00000003
54.557222,0.00000003
54.548188,0.00000003
54.539154,0.00000003
54.530120,0.00000003
54.521086,0.00000003
54.512052,0.00000003
54.503018,0.00000003
54.493984,0.00000003
54.484950,0.00000003
54.475916,0.00000003
54.466882,0.00000003
54.457849,0.00000003
54.448815,0.00000003
54.439781,0.00000003
54.430747,0.00000003
54.421713,0.00000003
54.412679,0.00000003
54.403645,0.00000003
54.394611,0.00000003
54.385577,0.00000003
54.376543,0.00000003
54.367509,0.00000003
54.358475,0.00000003
54.349441,0.00000003
54.340407,0.00000003
54.331373,0.00000003
54.322339,0.00000003
54.313305,0.00000003
54.304271,0.00000003
54.295237,0.00000003
54.286203,0.00000003
54.277169,0.00000003
54.268135,0.00000003
54.259101,0.00000003
54.250068,0.00000003
54.241034,0.00000003
54.232000,0.00000003
54.222966,0.00000003
54.213932,0.00000003
54.204898,0.00000003
54.195864,0.00000003
54.186830,0.00000003
54.177796,0.00000003
54.168762,0.00000003
54.159728,0.00000003
54.150694,0.00000003
54.141660,0.00000003
54.132626,0.00000003
54.123592,0.00000003
54.114558,0.00000003
54.105524,0.00000003
54.096490,0.00000003
54.087456,0.00000003
54.078422,0.00000003
54.069388,0.00000003
54.060354,0.00000003
54.051321,0.00000003
54.042287,0.00000004
54.033253,0.00000004
54.024219,0.00000004
54.015185,0.00000004
54.006151,0.00000004
53.997117,0.00000004
53.988083,0.00000004
53.979049,0.00000004
53.970015,0.00000004
53.960981,0.00000004
53.951947,0.00000004
53.942913,0.00000004
53.933879,0.00000004
53.924845,0.00000004
53.915811,0.00000004
53.906777,0.00000004
53.897743,0.00000004
53.888709,0.00000004
53.879675,0.00000004
53.870641,0.00000004
53.861607,0.00000004
53.852573,0.00000004
53.843540,0.00000004
53.834506,0.00000004
53.825472,0.00000004
53.816438,0.00000004
53.807404,0.00000004
53.798370,0.00000004
53.789336,0.00000004
53.780302,0.00000004
53.771268,0.00000004
53.762234,0.00000004
53.753200,0.00000004
53.744166,0.00000004
53.735132,0.00000004
53.726098,0.00000004
53.717064,0.00000004
53.708030,0.00000004
53.698996,0.00000004
53.689962,0.00000004
53.680928,0.00000004
53.671894,0.00000004
53.662860,0.00000004
53.653826,0.00000004
53.644792,0.00000004
53.635759,0.00000004
53.626725,0.00000004
53.617691,0.00000004
53.608657,0.00000004
53.599623,0.00000004
53.590589,0.00000004
53.581555,0.00000004
53.572521,0.00000004
53.563487,0.00000004
53.554453,0.00000004
53.545419,0.00000004
53.536385,0.00000004
53.527351,0.00000004
53.518317,0.00000004
53.509283,0.00000004
53.500249,0.00000004
53.491215,0.00000004
53.482181,0.00000004
53.473147,0.00000004
53.464113,0.00000004
53.455079,0.00000004
53.446045,0.00000004
53.437012,0.00000004
53.427978,0.00000004
53.418944,0.00000004
53.409910,0.00000004
53.400876,0.00000004
53.391842,0.00000004
53.382808,0.00000004
53.373774,0.00000004
53.364740,0.00000004
53.355706,0.00000004
53.346672,0.00000004
53.337638,0.00000004
53.328604,0.00000004
53.319570,0.00000004
53.310536,0.00000004
53.301502,0.00000004
53.292468,0.00000004
53.283434,0.00000004
53.274400,0.00000004
53.265366,0.00000004
53.256332,0.00000004
53.247298,0.00000004
53.238264,0.00000004
53.229231,0.00000004
53.220197,0.00000004
53.211163,0.00000004
53.202129,0.00000004
53.193095,0.00000004
53.184061,0.00000004
53.175027,0.00000004
53.165993,0.00000004
53.156959,0.00000004
53.147925,0.00000004
53.138891,0.00000004
53.129857,0.00000004
53.120823,0.00000004
53.111789,0.00000004
53.102755,0.00000004
53.093721,0.00000004
53.084687,0.00000004
53.075653,0.00000004
53.066619,0.00000004
53.057585,0.00000004
53.048551,0.00000004
53.039517,0.00000004
53.030484,0.00000004
53.021450,0.00000004
53.012416,0.00000004
53.003382,0.00000004
52.994348,0.00000004
52.985314,0.00000004
52.976280,0.00000004
52.967246,0.00000004
52.958212,0.00000004
52.949178,0.00000004
52.940144,0.00000004
52.931110,0.00000004
52.922076,0.00000004
52.913042,0.00000004
52.904008,0.00000004
52.894974,0.00000004
52.885940,0.00000004
52.876906,0.00000004
52.867872,0.00000004
52.858838,0.00000004
52.849804,0.00000004
52.840770,0.00000004
52.831736,0.00000004
52.822703,0.00000004
52.813669,0.00000004
52.804635,0.00000004
52.795601,0.00000004
52.786567,0.00000004
52.777533,0.00000004
52.768499,0.00000005
52.759465,0.00000005
52.750431,0.00000005
52.741397,0.00000005
52.732363,0.00000005
52.723329,0.00000005
52.714295,0.00000005
52.705261,0.00000005
52.696227,0.00000005
52.687193,0.00000005
52.678159,0.00000005
52.669125,0.00000005
52.660091,0.00000005
