ppm,intensity
-84.445278,0.00000004
-84.456947,0.00000004
-84.468616,0.00000004
-84.480284,0.00000004
-84.491953,0.00000004
-84.503622,0.00000004
-84.515290,0.00000004
-84.526959,0.00000004
-84.538627,0.00000004
-84.550296,0.00000004
-84.561965,0.00000004
-84.573633,0.00000004
-84.585302,0.00000004
-84.596970,0.00000004
-84.608639,0.00000004
-84.620308,0.00000004
-84.631976,0.00000004
-84.643645,0.00000004
-84.655314,0.00000004
-84.666982,0.00000004
-84.678651,0.00000004
-84.690319,0.00000004
-84.701988,0.00000004
-84.713657,0.00000004
-84.725325,0.00000004
-84.736994,0.00000004
-84.748662,0.00000004
-84.760331,0.00000004
-84.772000,0.00000004
-84.783668,0.00000004
-84.795337,0.00000004
-84.807005,0.00000004
-84.818674,0.00000004
-84.830343,0.00000004
-84.842011,0.00000004
-84.853680,0.00000004
-84.865349,0.00000004
-84.877017,0.00000004
-84.888686,0.00000004
-84.900354,0.00000004
-84.912023,0.00000004
-84.923692,0.00000004
-84.935360,0.00000004
-84.947029,0.00000004
-84.958697,0.00000004
-84.970366,0.00000004
-84.982035,0.00000004
-84.993703,0.00000004
-85.005372,0.00000004
-85.017040,0.00000004
-85.028709,0.00000004
-85.040378,0.00000004
-85.052046,0.00000004
-85.063715,0.00000004
-85.075384,0.00000004
-85.087052,0.00000004
-85.098721,0.00000004
-85.110389,0.00000004
-85.122058,0.00000004
-85.133727,0.00000004
-85.145395,0.00000004
-85.157064,0.00000004
-85.168732,0.00000004
-85.180401,0.00000004
-85.192070,0.00000004
-85.203738,0.00000004
-85.215407,0.00000004
-85.227075,0.00000004
-85.238744,0.00000004
-85.250413,0.00000004
-85.262081,0.00000004
-85.273750,0.00000004
-85.285419,0.00000004
-85.297087,0.00000004
-85.308756,0.00000004
-85.320424,0.00000004
-85.332093,0.00000004
-85.343762,0.00000004
-85.355430,0.00000004
-85.367099,0.00000004
-85.378767,0.00000004
-85.390436,0.00000004
-85.402105,0.00000004
-85.413773,0.00000004
-85.425442,0.00000004
-85.437110,0.00000004
-85.448779,0.00000004
-85.460448,0.00000004
-85.472116,0.00000004
-85.483785,0.00000004
-85.495454,0.00000004
-85.507122,0.00000004
-85.518791,0.00000004
-85.530459,0.00000004
-85.542128,0.00000004
-85.553797,0.00000004
-85.565465,0.00000004
-85.577134,0.00000004
-85.588802,0.00000004
-85.600471,0.00000004
-85.612140,0.00000004
-85.623808,0.00000004
-85.635477,0.00000004
-85.647145,0.00000004
-85.658814,0.00000004
-85.670483,0.00000004
-85.682151,0.00000004
-85.693820,0.00000004
-85.705489,0.00000004
-85.717157,0.00000004
-85.728826,0.00000004
-85.740494,0.00000004
-85.752163,0.00000004
-85.763832,0.00000004
-85.775500,0.00000004
-85.787169,0.00000004
-85.798837,0.00000004
-85.810506,0.00000004
-85.822175,0.00000004
-85.833843,0.00000004
-85.845512,0.00000004
-85.857180,0.00000004
-85.868849,0.00000004
-85.880518,0.00000004
-85.892186,0.00000004
-85.903855,0.00000004
-85.915524,0.00000004
-85.927192,0.00000004
-85.938861,0.00000004
-85.950529,0.00000004
-85.962198,0.00000004
-85.973867,0.00000004
-85.985535,0.00000004
-85.997204,0.00000004
-86.008872,0.00000004
-86.020541,0.00000004
-86.032210,0.00000004
-86.043878,0.00000004
-86.055547,0.00000004
-86.067215,0.00000004
-86.078884,0.00000004
-86.090553,0.00000004
-86.102221,0.00000004
-86.113890,0.00000004
-86.125559,0.00000004
-86.137227,0.00000004
-86.148896,0.00000004
-86.160564,0.00000004
-86.172233,0.00000004
-86.183902,0.00000004
-86.195570,0.00000004
-86.207239,0.00000004
-86.218907,0.00000004
-86.230576,0.00000004
-86.242245,0.00000004
-86.253913,0.00000004
-86.265582,0.00000004
-86.277250,0.00000004
-86.288919,0.00000004
-86.300588,0.00000004
-86.312256,0.00000004
-86.323925,0.00000004
-86.335594,0.00000004
-86.347262,0.00000004
-86.358931,0.00000004
-86.370599,0.00000004
-86.382268,0.00000004
-86.393937,0.00000004
-86.405605,0.00000004
-86.417274,0.00000004
-86.428942,0.00000004
-86.440611,0.00000004
-86.452280,0.00000004
-86.463948,0.00000004
-86.475617,0.00000004
-86.487286,0.00000004
-86.498954,0.00000004
-86.510623,0.00000004
-86.522291,0.00000004
-86.533960,0.00000004
-86.545629,0.00000004
-86.557297,0.00000004
-86.568966,0.00000004
-86.580634,0.00000004
-86.592303,0.00000004
-86.603972,0.00000004
-86.615640,0.00000004
-86.627309,0.00000004
-86.638977,0.00000004
-86.650646,0.00000004
-86.662315,0.00000004
-86.673983,0.00000004
-86.685652,0.00000004
-86.697321,0.00000004
-86.708989,0.00000004
-86.720658,0.00000004
-86.732326,0.00000004
-86.743995,0.00000004
-86.755664,0.00000004
-86.767332,0.00000004
-86.779001,0.00000004
-86.790669,0.00000004
